name,city,rating,rating_count,cost,cuisine,main_city
NANI'S HOMEMADE CHOCOLATES,ADITYAPUR,4.0,254.0,₹ 100,Desserts,
LALAJI,ADITYAPUR,4.0,254.0,₹ 250,Indian,
GALAXY SWEET & SNACKS,ADITYAPUR,4.0,30.0,₹ 150,"Chinese,Snacks",
BAKING LOVE BY ANITA,ADITYAPUR,4.0,254.0,₹ 100,Bakery,
THAALI WALA (PURE VEG THALI),ADITYAPUR,3.5,30.0,₹ 199,"Thalis,Indian",
AQUA FUMES,ADITYAPUR,4.0,254.0,₹ 400,"Chinese,Beverages",
THE FOOD BOWL,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,Continental",
MAD JACK CONTINENTAL & SOUTH INDIAN,ADITYAPUR,4.0,254.0,₹ 200,"Indian,South Indian",
3 PEG RESTRO & BAR,ADITYAPUR,4.0,254.0,₹ 200,"Indian,Chinese",
RETRO GARDEN,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,North Indian",
BURGER BUDDY,ADITYAPUR,4.5,300.0,₹ 150,"Burgers,Street Food",
BIRYANI KING,ADITYAPUR,4.0,254.0,₹ 200,"Biryani,North Indian",
HAPPIER,ADITYAPUR,4.0,254.0,₹ 200,"South Indian,North Indian",
DYNABITE,ADITYAPUR,4.0,254.0,₹ 100,"North Indian,South Indian",
"FROZEN BOTTLE - MILKSHAKES, DESSERTS AND ICE CREAM",ADITYAPUR,4.0,254.0,₹ 200,"Beverages,Desserts",
KAVYA MOMOS,ADITYAPUR,4.0,254.0,₹ 150,"Street Food,Chinese",
THE SANDWICH CO,ADITYAPUR,4.0,254.0,₹ 200,"Snacks,Beverages",
BIRYANI BLOOMS,ADITYAPUR,4.0,254.0,₹ 200,"Biryani,Chinese",
VADILAL ICE CREAMS,ADITYAPUR,5.0,80.0,₹ 200,Ice Cream,
FUSION RESTAURANT,ADITYAPUR,4.0,800.0,₹ 350,"North Indian,Chinese",
THE HEIGHT 18,ADITYAPUR,3.0,30.0,₹ 200,"Indian,Chinese",
THE VILLA (MALGUDI STATION),ADITYAPUR,4.0,254.0,₹ 200,"South Indian,Desserts",
CHEERS PARATHA,ADITYAPUR,4.0,254.0,₹ 300,"North Indian,Chinese",
THE BUN FACTORY,ADITYAPUR,4.0,254.0,₹ 200,"Snacks,Beverages",
COFFEE HOUSE,ADITYAPUR,4.0,254.0,₹ 150,"Beverages,Snacks",
ANDE KA FUNDA,ADITYAPUR,4.0,254.0,₹ 199,Snacks,
DOSA CAFE (HOTEL GANGA REGENCY),ADITYAPUR,4.5,300.0,₹ 199,South Indian,
HOTEL GANGA REGENCY,ADITYAPUR,4.5,3000.0,₹ 399,"Indian,Chinese",
BASANT PARCEL,ADITYAPUR,4.0,30.0,₹ 100,"North Indian,Chinese",
MURARI BHOJANALAY,ADITYAPUR,4.5,300.0,₹ 199,Indian,
PIZZA 99,ADITYAPUR,3.5,30.0,₹ 200,"Pizzas,Burgers",
NEW GANGOUR SWEETS (SAKCHI),ADITYAPUR,4.5,80.0,₹ 199,"Sweets,Snacks",
WOK (HOTEL GANGA REGENCY),ADITYAPUR,4.0,80.0,₹ 400,"Chinese,Continental",
THE HORIZON EATERY,ADITYAPUR,4.0,254.0,₹ 299,"Chinese,Mughlai",
AM 2 PM  FOODS,ADITYAPUR,4.0,254.0,₹ 200,"Indian,North Indian",
JUNCTION PURE VEG FAST FOOD,ADITYAPUR,4.0,30.0,₹ 200,"Street Food,Chinese",
DOSA JUNCTION,ADITYAPUR,3.5,30.0,₹ 150,South Indian,
LAL'S FAST FOOD,ADITYAPUR,4.0,254.0,₹ 200,"Indian,Chinese",
THE CAKE HOUSE,ADITYAPUR,4.5,30.0,₹ 399,Bakery,
KANCHAN EGG ROLL,ADITYAPUR,4.0,30.0,₹ 150,"Chinese,Snacks",
PUJA SWEETS BHALUBASA,ADITYAPUR,5.0,80.0,₹ 100,"Bengali,Sweets",
ANGAARA (HOTEL GANGA REGENCY),ADITYAPUR,4.0,254.0,₹ 299,"Tandoor,Biryani",
THE TINKONIYA RESTAURANT,ADITYAPUR,4.0,254.0,₹ 200,"Fast Food,Indian",
BANARSI PAAN BHANDHAR,ADITYAPUR,4.0,254.0,₹ 150,Paan,
NILESH LITTI,ADITYAPUR,4.0,254.0,₹ 150,"Bihari,North Indian",
BRINDAVAN SWEETS,ADITYAPUR,4.0,254.0,₹ 100,Street Food,
PIPAL,ADITYAPUR,4.0,300.0,₹ 300,"Indian,Chinese",
79 RESTRO BAR,ADITYAPUR,4.0,254.0,₹ 399,"Indian,Chinese",
U TURN RESTAURANT,ADITYAPUR,4.0,254.0,₹ 300,"North Indian,Chinese",
KAVERI BAKERY,ADITYAPUR,4.0,254.0,₹ 200,"North Indian,Chinese",
THE LAJIJ ( CHAMPARAN MEAT HOUSE ),ADITYAPUR,4.0,30.0,₹ 200,"North Indian,Chinese",
ANANDAM,ADITYAPUR,4.5,30.0,₹ 150,"South Indian,North Indian",
CHAMPARAN MEAT HOUSE,ADITYAPUR,4.0,254.0,₹ 300,North Indian,
ZING,ADITYAPUR,4.0,254.0,₹ 350,"Italian,Mughlai",
7TH HEAVEN BAR AND RESTAURANT,ADITYAPUR,4.0,30.0,₹ 250,"Chinese,Indian",
PARATHA NATION,ADITYAPUR,3.5,30.0,₹ 200,"Indian,North Indian",
THE CHINESE MONK,ADITYAPUR,4.5,30.0,₹ 200,Chinese,
FOODS HUB,ADITYAPUR,4.0,254.0,₹ 100,"North Indian,Indian",
OM SAI RAM MOMOS,ADITYAPUR,4.5,300.0,₹ 100,"Nepalese,Tibetan",
MEERA TIFFIN SERVICE,ADITYAPUR,4.0,30.0,₹ 200,"North Indian,Lucknowi",
BAKERY HOUSE,ADITYAPUR,4.0,254.0,₹ 200,Bakery,
MEERA'S MOMO,ADITYAPUR,4.0,254.0,₹ 100,Chinese,
ROTI MAHAL 151 PARATHA'S,ADITYAPUR,4.0,254.0,₹ 200,"North Indian,Indian",
SAMOSA GULLY,ADITYAPUR,4.0,254.0,₹ 149,Snacks,
BAKING BOND (SONARI),ADITYAPUR,4.0,254.0,₹ 300,"Bakery,Desserts",
LALAJI KA DOSA CAFE & CUISINE,ADITYAPUR,4.0,254.0,₹ 100,South Indian,
GRILL INN,ADITYAPUR,4.0,254.0,₹ 399,"Fast Food,Pizzas",
MITHILA SWEETS AND BAKERY,ADITYAPUR,4.5,80.0,₹ 299,"Sweets,Snacks",
MADFEAST,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,Indian",
MOMO'S VILLA,ADITYAPUR,4.0,254.0,₹ 120,"Chinese,Desserts",
ANURAG FAST FOOD CENTRE,ADITYAPUR,4.5,80.0,₹ 150,"Chinese,Fast Food",
CRUSH!!,ADITYAPUR,4.0,254.0,₹ 150,Fast Food,
GRAPES GEL HOMEMADE BAKERY.,ADITYAPUR,4.0,254.0,₹ 200,Bakery,
SHRI HIRA SWEETS,ADITYAPUR,4.5,300.0,₹ 150,"Sweets,Snacks",
KHALSA HOTEL,ADITYAPUR,4.5,300.0,₹ 399,"Indian,North Indian",
GREEN BURST,ADITYAPUR,4.0,30.0,₹ 290,"North Indian,Biryani",
THE BASEMENT,ADITYAPUR,4.5,300.0,₹ 300,"Indian,Tandoor",
YUMMY KHICHDI,ADITYAPUR,4.0,254.0,₹ 400,"Indian,Bengali",
QUEST REGENCY,ADITYAPUR,4.0,3000.0,₹ 400,"Indian,Biryani",
HOTEL THE AVENUE,ADITYAPUR,4.0,254.0,₹ 300,"Chinese,Indian",
PUJA SWEETS  MANGO,ADITYAPUR,4.0,254.0,₹ 100,Sweets,
CHAKH-NAA,ADITYAPUR,4.0,300.0,₹ 200,Chinese,
THE SATKAR HOTEL,ADITYAPUR,4.0,300.0,₹ 200,"Indian,Chinese",
ROYAL MAX BAKERY,ADITYAPUR,4.0,30.0,₹ 200,Bakery,
HIDEAWAY CAFE,ADITYAPUR,4.0,254.0,₹ 300,Salads,
REENA'S KITCHEN,ADITYAPUR,4.0,254.0,₹ 200,Chinese,
PRIYA CHINESE FAST FOOD,ADITYAPUR,4.0,254.0,₹ 100,Chinese,
SHER - E- PUNJAB,ADITYAPUR,4.0,30.0,₹ 200,"Chinese,North Indian",
THE ASIAN WOK,ADITYAPUR,4.0,254.0,₹ 400,"Chinese,Biryani",
SCRATCH,ADITYAPUR,4.0,30.0,₹ 400,"Chinese,Continental",
UP 'N' ABOVE,ADITYAPUR,4.0,80.0,₹ 599,"Indian,Chinese",
INDIAN-CHINESE  CORNER,ADITYAPUR,4.0,254.0,₹ 200,"North Indian,Chinese",
OREGANO,ADITYAPUR,4.0,254.0,₹ 200,Snacks,
BANJARA,ADITYAPUR,4.0,254.0,₹ 400,"Continental,Indian",
PURVI'S KITCHEN,ADITYAPUR,4.0,254.0,₹ 150,"Chinese,Snacks",
SRI GANESH MOMO,ADITYAPUR,4.0,254.0,₹ 150,"Street Food,Chinese",
DHARMADAS,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,Snacks",
SARASWATI SWEETS AND KITCHEN,ADITYAPUR,4.0,254.0,₹ 150,"Indian,South Indian",
GOLMURI MISTAN BHANDAR,ADITYAPUR,4.0,30.0,₹ 100,"Sweets,Snacks",
THE SPICY KITCHEN,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,Indian",
THE SOUTH INDIAN DISH,ADITYAPUR,4.0,254.0,₹ 150,South Indian,
FOOD FROM HOME,ADITYAPUR,4.0,30.0,₹ 199,"Indian,Thalis",
NEW GANGOUR SWEETS (MANGO),ADITYAPUR,4.0,80.0,₹ 200,Sweets,
THE CRICKETS CAFE,ADITYAPUR,4.0,300.0,₹ 300,"Indian,Chinese",
DELHI DARBAR ( MANGO ),ADITYAPUR,3.5,30.0,₹ 200,"Biryani,Tandoor",
BALAJI TIFFIN ( SUNSHINE ENTERPRISES),ADITYAPUR,4.0,254.0,₹ 100,South Indian,
WOW CHINESE FAST FOOD,ADITYAPUR,4.0,254.0,₹ 250,"Chinese,Fast Food",
WAFF & CRISP,ADITYAPUR,4.0,254.0,₹ 200,Beverages,
HOTEL DS INTERNATIONAL,ADITYAPUR,4.0,30.0,₹ 300,"North Indian,Chinese",
HUNGRY KYA,ADITYAPUR,4.5,300.0,₹ 200,"Biryani,North Indian",
PURE VEG RASOI,ADITYAPUR,4.0,80.0,₹ 50,Snacks,
BLUE CUP CAKE,ADITYAPUR,4.0,254.0,₹ 100,Chinese,
KEBAB FACTORY,ADITYAPUR,4.0,30.0,₹ 200,"Tandoor,Indian",
DAWAT,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,North Indian",
TUBE MAKERS CLUB,ADITYAPUR,4.0,254.0,₹ 200,"Biryani,Chinese",
THE CHINESE POINT,ADITYAPUR,4.0,254.0,₹ 200,Chinese,
EXOTICA CANDELA,ADITYAPUR,4.0,254.0,₹ 200,"Desserts,Ice Cream",
PARTY BUFFET,ADITYAPUR,4.0,254.0,₹ 200,"Indian,Beverages",
BARN N BARBECUE.,ADITYAPUR,4.0,30.0,₹ 200,"Chinese,Snacks",
UNCLE TIFFIN,ADITYAPUR,4.0,254.0,₹ 250,Indian,
BRUNCH ITALINO (MANGO),ADITYAPUR,4.0,254.0,₹ 300,"Bakery,Snacks",
FRANKY'S MOMOS,ADITYAPUR,4.5,300.0,₹ 150,"Chinese,Nepalese",
MOM'S FOOD FACTORY.,ADITYAPUR,4.0,254.0,₹ 200,"Indian,Desserts",
AMAN MOMOS,ADITYAPUR,4.5,80.0,₹ 150,"Nepalese,Tibetan",
THE CHILLI HUT,ADITYAPUR,4.0,254.0,₹ 200,Chinese,
PIZZA CAFE,ADITYAPUR,4.0,254.0,₹ 200,"Pizzas,Snacks",
PUJA SWEETS  TINPLATE,ADITYAPUR,4.0,254.0,₹ 100,"Sweets,Desserts",
FOOD POINT,ADITYAPUR,4.0,254.0,₹ 300,"Chinese,Pastas",
BIRYANI ADDA,ADITYAPUR,4.0,254.0,₹ 200,"Indian,Chinese",
KATHINATION,ADITYAPUR,4.0,254.0,₹ 250,Indian,
DEV RAJ HOTEL,ADITYAPUR,4.0,254.0,₹ 100,North Indian,
ANNAPURNA NEW SURUCHI HOTEL,ADITYAPUR,4.5,300.0,₹ 299,"Indian,South Indian",
THE ALTIRA HOTEL,ADITYAPUR,4.0,80.0,₹ 250,"Chinese,North Indian",
FOOD CORNER,ADITYAPUR,4.0,254.0,₹ 149,"Chaat,Snacks",
SPICY KITCHEN,ADITYAPUR,4.0,254.0,₹ 200,"South Indian,Chinese",
BELGIUM BAKERS,ADITYAPUR,4.0,254.0,₹ 100,"Bakery,Pizzas",
GREEN CHILLI,ADITYAPUR,4.0,254.0,₹ 200,"Chinese,North Indian",
AMARANTA,ADITYAPUR,4.0,254.0,₹ 200,"North Indian,Chinese",
KKFC,ADONI,4.0,80.0,₹ 200,Italian,
LASSI SHOP,ADONI,4.0,80.0,₹ 150,"Desserts,Ice Cream",
DEEPTHI PURE VEG  FAMILY RESTAURANT,ADONI,4.5,300.0,₹ 250,"South Indian,North Indian",
S USHA STAR RESTAURANT,ADONI,4.0,80.0,₹ 250,Biryani,
SHAWARMA KING,ADONI,3.5,80.0,₹ 150,"Arabian,Lebanese",
ARYA HOTEL,ADONI,4.0,300.0,₹ 150,"North Indian,Chinese",
PIZZA HOUSE,ADONI,4.5,300.0,₹ 199,"Pizzas,Fast Food",
FRIENDS RESTAURANT,ADONI,4.0,300.0,₹ 299,"North Indian,Chinese",
CHAI ADDA,ADONI,3.5,80.0,₹ 150,Beverages,
DEEPTHI VEG AND NONVEG RESTAURANT,ADONI,4.0,300.0,₹ 250,"South Indian,North Indian",
CHINESE FOOD COURT,ADONI,3.5,141.0,₹ 199,Chinese,
MILATARY HOTEL,ADONI,3.5,300.0,₹ 150,Biryani,
RAINBOW RESTAURANT,ADONI,3.5,141.0,₹ 200,"Biryani,North Indian",
ROTI WALA,ADONI,3.0,30.0,₹ 199,"Biryani,Healthy Food",
SPICY HUT RESTAURANT,ADONI,3.5,141.0,₹ 199,"Indian,North Indian",
GOKUL CHATS,ADONI,3.5,80.0,₹ 199,"Chinese,Chaat",
SPICY HUT PARCEL POINT,ADONI,4.0,30.0,₹ 200,North Indian,
SREE TULAJA BHAVANI RESTAURANT,ADONI,3.5,300.0,₹ 250,Indian,
THE HUNGRY RESTAURANT,ADONI,3.5,141.0,₹ 200,"Indian,Afghani",
DELIGHT HOME,ADONI,3.5,141.0,₹ 120,Sweets,
LUCKY SHAWARMA,ADONI,3.5,141.0,₹ 250,Snacks,
MA PALLE RUCHULU,ADONI,3.0,30.0,₹ 200,South Indian,
KUMBAKARNA BIRYANI HOUSE,ADONI,3.5,80.0,₹ 250,"Biryani,South Indian",
ONLY KABAB'S,ADONI,4.0,30.0,₹ 250,"Kebabs,Chinese",
BIRYANI'S' N' MORE,ADONI,3.5,300.0,₹ 250,Biryani,
CHINESE FOOD WORLD,ADONI,3.5,141.0,₹ 250,"Asian,Chinese",
ZAATAR RESTAURANT,ADONI,3.5,141.0,₹ 250,Biryani,
MASALA BOWL MULTICUSINE RESTAURANT,ADONI,3.0,80.0,₹ 250,Biryani,
NAKSHTRA PURE VEG RESTAURANT,ADONI,3.0,30.0,₹ 250,"Indian,Chinese",
ARABIAN FOOD COURT,ADONI,3.5,141.0,₹ 250,Biryani,
KING KABAB POINT,ADONI,3.5,141.0,₹ 250,Chinese,
HOTEL MADHAVI,ADONI,3.5,30.0,₹ 150,South Indian,
TAJ ARABIAN RESTAURANT,ADONI,3.5,141.0,₹ 199,"Indian,Chinese",
SLV CAKE HOUSE,ADONI,3.5,141.0,₹ 100,Desserts,
TEA TIME,ADONI,3.5,141.0,₹ 199,"Beverages,Snacks",
FIVE STAR CHICKEN,ADONI,3.5,141.0,₹ 199,"Snacks,American",
LASSI SPOT,ADONI,4.0,30.0,₹ 250,Ice Cream,
GUJRAT HOTEL AND RESTAURANT,AGARTALA,4.0,370.0,₹ 150,Indian,
DAYA HARI CHATPATA,AGARTALA,4.5,3000.0,₹ 300,"North Indian,Chinese",
KFC,AGARTALA,4.0,3000.0,₹ 450,"American,Snacks",
TASTE BUDS,AGARTALA,4.0,370.0,₹ 200,"North Indian,Chinese",
SHEROWALI BHOJ- NON VEG HOTEL & RESTAURANT,AGARTALA,4.0,3000.0,₹ 300,"Indian,Chinese",
SHEROWALI RESTAURANT AND FAST FOODS,AGARTALA,4.5,3000.0,₹ 200,"North Indian,Bakery",
GOVARDHAN,AGARTALA,4.0,370.0,₹ 250,Fast Food,
DAYA HARI MITHAI,AGARTALA,4.5,800.0,₹ 175,"Indian,Chinese",
DEVI FAST FOOD,AGARTALA,4.5,800.0,₹ 175,"North Indian,Chinese",
LETS DIMSUM,AGARTALA,4.0,800.0,₹ 250,"Indian,Chinese",
SWASTI NIRAMISH HOTEL,AGARTALA,4.0,3000.0,₹ 300,Indian,
GOPAL MISTANNA BHANDAR,AGARTALA,4.0,800.0,₹ 100,Desserts,
MOMOS N MORE,AGARTALA,4.0,300.0,₹ 250,"Chinese,Asian",
TRINAYANI,AGARTALA,4.0,800.0,₹ 200,Indian,
UK PIZZA HUT,AGARTALA,4.0,300.0,₹ 300,"American,Pizzas",
DELICIOUS FAST FOOD AND TIFFIN HUB,AGARTALA,4.0,800.0,₹ 175,North Indian,
SHYAMASREE RESTAURANT,AGARTALA,4.0,800.0,₹ 175,North Indian,
NATIONAL FAST FOOD,AGARTALA,4.0,300.0,₹ 150,"Chinese,North Indian",
HERITAGE,AGARTALA,4.0,300.0,₹ 300,North Indian,
0 DERGEE CELCIUS,AGARTALA,4.0,300.0,₹ 250,"Desserts,Pizzas",
RADHE BOL,AGARTALA,4.0,300.0,₹ 300,"South Indian,North Indian",
CHOLO KHAI,AGARTALA,4.0,300.0,₹ 150,"Fast Food,Chinese",
MANTU BIRYANI,AGARTALA,4.0,300.0,₹ 100,"Biryani,Indian",
NEW ASHOKA RESTAURANT,AGARTALA,4.0,300.0,₹ 250,North Indian,
ABHISHEK HOTEL AND RESTAURANT,AGARTALA,4.0,300.0,₹ 450,"North Indian,Chinese",
FRESPRESSO,AGARTALA,3.5,300.0,₹ 250,North Indian,
MRS. BANYAN RESTURANT,AGARTALA,4.0,300.0,₹ 125,Indian,
EATOPIA ZANNAT,AGARTALA,4.0,800.0,₹ 450,"Indian,Chinese",
CAKE PLAZA,AGARTALA,4.5,300.0,₹ 8,Bakery,
SHEROWALI SWEETS,AGARTALA,4.5,300.0,₹ 150,"Sweets,Desserts",
AROMA,AGARTALA,4.0,300.0,₹ 200,"Chinese,Indian",
HOTEL NIRAMISH BHOJANALAY,AGARTALA,3.5,300.0,₹ 300,"Indian,Snacks",
MATKAWALA,AGARTALA,3.5,300.0,₹ 200,"Indian,Chinese",
INSTAMOMO,AGARTALA,3.5,30.0,₹ 150,Chinese,
HUNGRILLA,AGARTALA,4.0,800.0,₹ 250,"North Indian,Chinese",
CHATPATA CAKE CORNER,AGARTALA,4.5,80.0,₹ 150,Bakery,
TIFFINS (FROM HUNGRILLA),AGARTALA,3.5,300.0,₹ 200,Fast Food,
OFUI HOTEL & RESTAURANT,AGARTALA,3.5,80.0,₹ 150,Indian,
DELICIOUS FAST FOOD,AGARTALA,3.5,300.0,₹ 150,Indian,
MOMO MAGIC CAFE,AGARTALA,4.0,300.0,₹ 200,"Chinese,North Indian",
POUSHALI FAST FOOD CENTRE,AGARTALA,3.5,300.0,₹ 200,"Biryani,North Indian",
SWAPNA FAST FOOD CENTER,AGARTALA,4.0,300.0,₹ 125,Indian,
RUPAR TORI HOTEL & RESTAURANT,AGARTALA,4.0,300.0,₹ 375,Indian,
HOTEL WOODLAND PARK,AGARTALA,4.0,370.0,₹ 275,"North Indian,Chinese",
SMOKE N SPICE,AGARTALA,3.5,800.0,₹ 200,"Chinese,Indian",
TAJ_AN EXCLUSIVE VEG RESTAURENT,AGARTALA,4.5,300.0,₹ 275,North Indian,
SHEROWALI SNACKS AND BAKERY,AGARTALA,4.5,80.0,₹ 150,"Bakery,Snacks",
KHATTA MEETHA,AGARTALA,4.0,370.0,₹ 350,"Chinese,North Indian",
WOW SHAWARMA,AGARTALA,4.5,800.0,₹ 200,Fast Food,
HAPIEEE BOX,AGARTALA,3.5,300.0,₹ 300,"Fast Food,Snacks",
TARA BIRIYANI,AGARTALA,3.5,80.0,₹ 200,"Biryani,Indian",
THE ROLL HUT,AGARTALA,4.5,300.0,₹ 175,"Chinese,North Indian",
HOTEL RIMI INTERNATIONAL,AGARTALA,4.0,30.0,₹ 1000,"Indian,Continental",
BAWARCHI KOLKATA,AGARTALA,4.5,300.0,₹ 150,"Indian,Chinese",
PIZZA'RIA,AGARTALA,3.5,30.0,₹ 275,Continental,
LITTTLE CHEF AGARTALA,AGARTALA,4.0,300.0,₹ 200,"North Indian,Chinese",
HOT BOX,AGARTALA,4.0,370.0,₹ 200,"Chinese,Snacks",
MUMS KITCHEN,AGARTALA,4.0,80.0,₹ 200,North Indian,
BOLLYWOOD RETRO-A MUSIC AND FOOD HUB,AGARTALA,4.0,30.0,₹ 300,"Snacks,Tandoor",
THE FAT CHICKEN,AGARTALA,3.5,300.0,₹ 300,North Indian,
FRESH BITE,AGARTALA,4.0,300.0,₹ 100,"Indian,Chinese",
ME N MOMO,AGARTALA,4.5,80.0,₹ 150,"Indian,Asian",
AMBAR RESTAURANT,AGARTALA,4.0,30.0,₹ 200,"Thalis,Indian",
BEYONDBYTES,AGARTALA,4.0,370.0,₹ 300,"Bakery,Snacks",
TAIPO,AGARTALA,4.5,80.0,₹ 150,"Chinese,Indian",
CAFE COFFEE DAY,AGARTALA,4.0,300.0,₹ 300,"Beverages,Snacks",
KURRY KLUB,AGARTALA,4.0,80.0,₹ 425,"Indian,Chinese",
THE HUNGRY PORT,AGARTALA,4.0,800.0,₹ 250,North Indian,
DEJA VU,AGARTALA,4.0,30.0,₹ 300,"Chinese,Indian",
BARBIE FOOD STALL,AGARTALA,3.5,300.0,₹ 150,North Indian,
INDIAN CAKES & NUTS,AGARTALA,4.0,80.0,₹ 350,"Indian,Bakery",
RITWIKA'S FOOD FRESTO,AGARTALA,3.5,300.0,₹ 200,North Indian,
HOTEL NEW BILAS,AGARTALA,4.0,370.0,₹ 225,Indian,
PUNJAB GRILL,AGARTALA,3.0,80.0,₹ 200,"Indian,North Indian",
BABUANA,AGARTALA,4.0,300.0,₹ 100,"Indian,Chinese",
HUNGRILLA (HOMELY),AGARTALA,4.0,300.0,₹ 200,"Bengali,Thalis",
MUKHOROCHAK,AGARTALA,3.5,30.0,₹ 250,"Bengali,Indian",
MADHUR KHABAR,AGARTALA,3.0,80.0,₹ 100,Chinese,
DEVI- FAMILY FAST FOOD CENTER,AGARTALA,4.5,30.0,₹ 150,"Indian,Chinese",
TIFFIN BOX,AGARTALA,4.0,370.0,₹ 200,"Indian,Chinese",
SNACKS & CHAKHNA- HOT AND FAST,AGARTALA,4.0,370.0,₹ 300,"Snacks,Chinese",
BALAJI SWEETS AND VEG RESTAURANT,AGARTALA,4.0,30.0,₹ 300,North Indian,
RANNAGHAR,AGARTALA,3.5,30.0,₹ 200,"Indian,Chinese",
ANGAARA BHATTI,AGARTALA,4.0,370.0,₹ 250,"Biryani,Indian",
SMILE MOMO,AGARTALA,4.0,370.0,₹ 100,Chinese,
RITWIKA S KITCHEN,AGARTALA,3.5,80.0,₹ 150,"Indian,Chinese",
GRILL NATION,AGARTALA,3.5,80.0,₹ 500,"Chinese,Combo",
BELLY IN BOWL,AGARTALA,4.0,370.0,₹ 300,Chinese,
SPARKS- THE FOOD HUB,AGARTALA,4.0,3000.0,₹ 275,Indian,
JOY RAM FAST FOOD,AGARTALA,4.0,370.0,₹ 150,"Indian,Chinese",
7 S CHAI,AGARTALA,4.0,30.0,₹ 150,"Beverages,Snacks",
ADI SANKAR HOTEL,AGARTALA,3.5,80.0,₹ 400,North Indian,
DEVI- GOLGAPPA CHAT,AGARTALA,3.5,30.0,₹ 120,"Chaat,Italian",
FOOD CENTRE,AGARTALA,4.0,370.0,₹ 150,"North Indian,Thalis",
ZAIKA RESTAURANT,AGARTALA,4.0,300.0,₹ 250,North Indian,
KEBAB GHAR,AGARTALA,4.0,300.0,₹ 200,Kebabs,
CILANTRO MULTI CUISINE RESTAURANT,AGARTALA,4.0,300.0,₹ 325,"Thai,Indian",
CHOLO ABAR KHAI,AGARTALA,4.0,370.0,₹ 150,"Indian,Chinese",
PORK HUT,AGARTALA,4.0,370.0,₹ 250,Indian,
THE SERIAL GRILLER,AGARTALA,3.5,300.0,₹ 300,"Biryani,Chinese",
RAHUL FAST FOOD EGG CAKE,AGARTALA,4.5,30.0,₹ 100,Fast Food,
HUNGRILLA VEGAN (PURE VEG),AGARTALA,4.0,30.0,₹ 150,"Indian,Bengali",
HIGH TREE,AGARTALA,4.0,80.0,₹ 150,Indian,
BAKU TIFFIN HOUSE,AGARTALA,4.0,300.0,₹ 200,"Indian,Biryani",
DOMINO'S PIZZA,AGARTALA,4.5,300.0,₹ 425,Pizzas,
DEBBARMA FOOD CORNER,AGARTALA,2.5,80.0,₹ 200,North Eastern,
CHATHATAK (A COMPLETE TRIBAL FOOD),AGARTALA,4.0,80.0,₹ 200,North Eastern,
AURUM,AGARTALA,3.5,80.0,₹ 350,"Snacks,Indian",
APARNA TIFIN & FASTFOOD,AGARTALA,4.0,370.0,₹ 150,"Chinese,Thalis",
KHUNTI	KARAI,AGARTALA,4.5,80.0,₹ 200,Indian,
PORK LOVERS,AGARTALA,3.0,30.0,₹ 150,"Biryani,Indian",
MAA SARADAR RANNA GHOR,AGARTALA,4.0,300.0,₹ 125,"Indian,Snacks",
FOOD PLAZA,AGARTALA,4.0,30.0,₹ 300,"Chinese,Mughlai",
BONGO ROSH,AGARTALA,3.5,300.0,₹ 300,"North Indian,Chinese",
CHAI SUTTA BAR,AGARTALA,4.0,370.0,₹ 100,"Beverages,Fast Food",
SKF FOOD WORLD,AGARTALA,4.0,30.0,₹ 150,"Indian,Seafood",
MIRCH MASALA FAST FOOD,AGARTALA,4.0,370.0,₹ 200,"Chinese,Indian",
GHARUA FAST FOOD,AGARTALA,4.0,370.0,₹ 150,"Biryani,Chinese",
ERROR 404,AGARTALA,4.0,370.0,₹ 100,"Snacks,Chaat",
DAKSHIN BHARAT,AGARTALA,4.0,370.0,₹ 99,"Indian,Chinese",
ROCK N ROLL,AGARTALA,4.5,30.0,₹ 175,"North Indian,Chinese",
HRM CLOUD KITCHEN,AGARTALA,4.0,370.0,₹ 200,"North Indian,Chinese",
TRYME,AGARTALA,4.0,300.0,₹ 200,"Indian,Chinese",
COFFEE TEA AND ME,AGARTALA,4.0,370.0,₹ 250,Cafe,
HOTEL VIP INTERNATIONAL AGARTALA,AGARTALA,3.0,80.0,₹ 300,"Biryani,Kebabs",
MOMO MAGIC CAFE (SANKAR CHOWMUNI),AGARTALA,4.0,370.0,₹ 300,"Indian,Chinese",
FOOD DELIGHT,AGARTALA,4.5,80.0,₹ 150,Chinese,
SHEROWALI SWEETS AND FAST FOOD,AGARTALA,4.5,300.0,₹ 150,Desserts,
ANNAPURNA FAST FOOD CENTER,AGARTALA,4.0,370.0,₹ 150,"Biryani,North Indian",
ONE BITE  - AGARTALA,AGARTALA,4.0,370.0,₹ 250,"Pizzas,American",
SMOOTH BREW CAFE,AGARTALA,4.0,30.0,₹ 150,"Bakery,Indian",
DAWAT,AGARTALA,4.0,800.0,₹ 300,"Kebabs,Biryani",
MISTI PAN,AGARTALA,4.0,370.0,₹ 75,Desserts,
GREEN HOUSE,AGARTALA,2.5,30.0,₹ 200,Indian,
RAJBIR RESTAURANT,AGARTALA,4.0,30.0,₹ 150,Indian,
